applied_profile,category,cleanup_status,context_signal_summary,cpu_limit_m,cpu_request_m,cpu_request_to_peak_ratio,dataset_size_hint_gb,environment_id,error_message,excluded_from_comparative_summary,exclusion_reason,exit_code,exit_reason,expected_acceptable_profiles,expected_pressure_type,expected_recommender_profiles,git_commit,input_intent,kubernetes_evidence,memory_limit_mi,memory_request_mi,memory_request_to_peak_ratio,method,missing_peak_cpu,missing_peak_memory,missing_pending_time,missing_restart_count,oom_killed,peak_cpu_m,peak_memory_mi,pod_pending_duration_seconds,policy_warnings,profile_delta,random_seed,recommendation_outcome,recommendation_reasons,recommended_profile,repeat_index,resource_measurement_source,restart_or_respawn_count,run_id,schema_version,success,supporting_log_paths,time_to_success_seconds,timeout,timestamp,workload_id,workload_runtime_seconds
small,light,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.08,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",low_cpu_low_memory,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Make a quick lightweight chart and aggregate a small sample.,{},366,244,12.2,context_aware,True,False,True,False,False,,20,,[],0,202607191107,acceptable,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-light_visual_aggregation-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-light_visual_aggregation-r04/light_visual_aggregation/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-light_visual_aggregation-r04/light_visual_aggregation/workload_stderr.txt""]",0.000914,False,2026-07-19T14:04:34Z,light_visual_aggregation,0.000914
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,69.714286,static_manual,True,False,True,False,False,,21,,[],0,202607193102,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stderr.txt""]",0.153755,False,2026-07-19T14:04:38Z,ml_sklearn_fit_medium,0.153755
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,69.714286,static_manual,True,False,True,False,False,,21,,[],0,202607193103,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stderr.txt""]",0.152963,False,2026-07-19T14:04:38Z,ml_sklearn_fit_medium,0.152963
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,static_manual,True,False,True,False,False,,20,,[],0,202607193104,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stderr.txt""]",0.15373,False,2026-07-19T14:04:39Z,ml_sklearn_fit_medium,0.15373
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,static_manual,True,False,True,False,False,,20,,[],0,202607193105,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stderr.txt""]",0.15309,False,2026-07-19T14:04:39Z,ml_sklearn_fit_medium,0.15309
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,static_manual,True,False,True,False,False,,20,,[],0,202607193106,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r04/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-ml_sklearn_fit_medium-r04/ml_sklearn_fit_medium/workload_stderr.txt""]",0.154646,False,2026-07-19T14:04:39Z,ml_sklearn_fit_medium,0.154646
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,intent_only,True,False,True,False,False,,20,,[],0,202607193102,acceptable,"[""data-processing context detected: csv"",""training/modeling context detected: train, scikit-learn, model""]",large,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stderr.txt""]",0.154866,False,2026-07-19T14:04:39Z,ml_sklearn_fit_medium,0.154866
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,69.714286,intent_only,True,False,True,False,False,,21,,[],0,202607193103,acceptable,"[""data-processing context detected: csv"",""training/modeling context detected: train, scikit-learn, model""]",large,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stderr.txt""]",0.15294,False,2026-07-19T14:04:39Z,ml_sklearn_fit_medium,0.15294
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,intent_only,True,False,True,False,False,,20,,[],0,202607193104,acceptable,"[""data-processing context detected: csv"",""training/modeling context detected: train, scikit-learn, model""]",large,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stderr.txt""]",0.154134,False,2026-07-19T14:04:40Z,ml_sklearn_fit_medium,0.154134
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,69.714286,intent_only,True,False,True,False,False,,21,,[],0,202607193105,acceptable,"[""data-processing context detected: csv"",""training/modeling context detected: train, scikit-learn, model""]",large,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stderr.txt""]",0.153111,False,2026-07-19T14:04:40Z,ml_sklearn_fit_medium,0.153111
large,machine_learning,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,intent_only,True,False,True,False,False,,20,,[],0,202607193106,acceptable,"[""data-processing context detected: csv"",""training/modeling context detected: train, scikit-learn, model""]",large,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r04/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-ml_sklearn_fit_medium-r04/ml_sklearn_fit_medium/workload_stderr.txt""]",0.15272,False,2026-07-19T14:04:40Z,ml_sklearn_fit_medium,0.15272
large,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""fit"",""sklearn"",""model""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,context_aware,True,False,True,False,False,,20,,[],0,202607193102,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, csv"",""training/modeling context detected: train, fit, .fit(, sklearn""]",large,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r00/ml_sklearn_fit_medium/workload_stderr.txt""]",0.154084,False,2026-07-19T14:04:40Z,ml_sklearn_fit_medium,0.154084
large,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""fit"",""sklearn"",""model""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,69.714286,context_aware,True,False,True,False,False,,21,,[],0,202607193103,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, csv"",""training/modeling context detected: train, fit, .fit(, sklearn""]",large,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r01/ml_sklearn_fit_medium/workload_stderr.txt""]",0.153966,False,2026-07-19T14:04:40Z,ml_sklearn_fit_medium,0.153966
large,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""fit"",""sklearn"",""model""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,context_aware,True,False,True,False,False,,20,,[],0,202607193104,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, csv"",""training/modeling context detected: train, fit, .fit(, sklearn""]",large,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r02/ml_sklearn_fit_medium/workload_stderr.txt""]",0.154845,False,2026-07-19T14:04:41Z,ml_sklearn_fit_medium,0.154845
large,machine_learning,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[""pandas"",""fit"",""sklearn"",""model""],""hint_count"":3,""raw_context_available"":true,""raw_context_stored"":false}",2000,1500,,1.4,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""large""]",high_cpu_moderate_memory_training,"[""large""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Train a scikit-learn model on a medium CSV-like dataset.,{},1907,1464,73.2,context_aware,True,False,True,False,False,,20,,[],0,202607193105,acceptable,"[""dataset size >= 0.5GB"",""data-processing context detected: pandas, csv"",""training/modeling context detected: train, fit, .fit(, sklearn""]",large,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-ml_sklearn_fit_medium-r03/ml_sklearn_fit_medium/workload_stderr.txt""]",0.152614,False,2026-07-19T14:04:41Z,ml_sklearn_fit_medium,0.152614
